AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
6, 1, -0.941713, -0.0649663, 0.0628037, -0.0280303, -0.0352401, -0.0395412, -0.000148821, -0.0774405, -0.0438239, -0.219715, -0.165714, -0.466239, -0.357865, -0.327223, -0.396645, -0.331506, -0.398645, -0.485657, -0.693296, -0.7066, -0.476457, -0.433013, -0.303335, -0.214924, -0.0911206, -0.0265821, 0.101581, 0.336323, 0.409791, 0.596607, 0.789798, 1.02531, 1.11648, 1.64258, 1.95623, 2.65996, 3.07612, 4.31288, 3.80206, 4.43067
6, 2, -1.58287, -0.691695, -0.589774, -0.454401, -0.294913, -0.32891, -0.449475, -0.369844, -0.280399, -0.292027, -0.359091, -0.391009, -0.369844, -0.32891, -0.35095, -0.35095, -0.401425, -0.244681, -0.232485, -0.244681, -0.0767998, -0.0253178, 0.00923457, 0.256095, 0.424513, 0.334056, 0.577678, 0.80948, 1.13557, 1.47687, 1.72577, 2.08868, 2.46337, 2.55868, 2.50989, 4.16812, 3.94497, 4.16812, 3.6085, 3.6085
6, 3, -0.617277, 0.133753, 0.197174, 0.221272, 0.189269, 0.19124, 0.209151, 0.189269, -0.0370191, -0.273573, -0.182837, -0.221432, -0.198988, -0.177395, -0.100871, -0.280981, -0.455481, -0.493987, -0.362441, -0.311268, -0.432492, -0.578759, -0.364706, -0.363575, -0.18148, -0.205642, -0.112584, -0.0163998, 0.109832, 0.223306, 0.317192, 0.453604, 0.556119, 0.673547, 0.866791, 1.10163, 1.08221, 1.3828, 1.67482, 1.36989
7, 1, -0.345022, 0.407785, 0.400784, 0.363129, 0.365372, 0.351993, 0.169303, -0.0253957, 0.0421339, -0.03296, -0.0978753, -0.194725, -0.314216, -0.383967, -0.428073, -0.43968, -0.508037, -0.567614, -0.593329, -0.652231, -0.602325, -0.536677, -0.488638, -0.429594, -0.330018, -0.259864, -0.182471, -0.0992867, 0.142004, 0.284552, 0.380069, 0.533651, 0.752488, 1.08467, 1.46736, 2.12076, 2.69181, 3.5468, 3.46884, 3.60237
7, 2, -1.32843, -0.311576, -0.331308, -0.161343, -0.182177, -0.267125, -0.338388, -0.327749, -0.414761, -0.427748, -0.378151, -0.379844, -0.399946, -0.371348, -0.364499, -0.384908, -0.36964, -0.408203, -0.490268, -0.401603, -0.244135, -0.246071, -0.0214759, -0.0238943, 0.132675, 0.314996, 0.53814, 0.678962, 0.76553, 1.01837, 1.46937, 1.76787, 1.94153, 2.33841, 2.19531, 2.63468, 2.91093, 3.92253, 3.00624, 3.69939
7, 3, -0.0921359, 0.549027, 0.581441, 0.647531, 0.601011, 0.67908, 0.405926, 0.344441, 0.230402, -0.0140675, 0.19423, 0.00100275, -0.0681347, -0.0741892, -0.214738, -0.311319, -0.326286, -0.270001, -0.411667, -0.441372, -0.433677, -0.414534, -0.468187, -0.430864, -0.354044, -0.331744, -0.295319, -0.20948, -0.180957, -0.160865, 0.0430909, 0.0671333, 0.156782, 0.272191, 0.276468, 0.499611, 0.5951, 0.866543, 1.07815, 0.647531
8, 1, -2.9194, -1.14098, -0.895773, -0.74444, -0.600091, -0.718617, -0.969668, -0.75825, -0.482308, 0.0396233, 0.381185, 0.76895, 0.758479, 0.862683, 1.23685, 2.06473, 2.48961, 4.07006, 5.32283, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315, 19.8315
8, 2, -3.16357, -1.39336, -1.06282, -1.02833, -0.545381, -0.321447, -0.106178, 0.391661, 0.817493, 1.16016, 1.30997, 1.67098, 1.60102, 2.24153, 2.43935, 2.43935, 3.95918, 4.11333, 5.90509, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206, 19.7206
8, 3, -2.06938, -1.06598, -0.951671, -0.940674, -0.912064, -0.900453, -0.90062, -0.842764, -0.748496, -0.722526, -0.692377, -0.558963, -0.522143, -0.509645, -0.107749, 0.264903, 0.518742, 0.953246, 1.95742, 4.10918, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136, 21.6136
9, 1, -1.7059, -0.658404, -0.549671, -0.317478, -0.47244, -0.23459, -0.386092, -0.486933, -0.4602, -0.582897, -0.563094, -0.519955, -0.323143, -0.531489, -0.367349, -0.116807, -0.12717, -0.022191, -0.120273, 0.040822, 0.0207006, -0.0373428, 0.170875, 0.325798, 0.701966, 0.670956, 0.845673, 0.921181, 1.09181, 1.1035, 1.63413, 1.71751, 2.14496, 2.41066, 2.8381, 3.34893, 4.15986, 19.3617, 19.3617, 5.54615
9, 2, -2.16004, -1.05365, -0.835928, -0.638947, -0.626208, -0.608096, -1.05699, -0.497791, -0.316053, -0.276832, -0.370488, -0.35042, -0.119646, -0.18949, 0.0824437, 0.169455, 0.146982, 0.240073, 0.335993, 0.603741, 0.511625, 0.639459, 0.685979, 1.09144, 1.42792, 1.2624, 1.70235, 1.97264, 1.8742, 2.0441, 2.44957, 2.70088, 2.85503, 3.7305, 3.54818, 3.54818, 3.39403, 3.54818, 19.1554, 4.64679
9, 3, -1.39686, -0.719744, -0.658522, -0.417463, -0.265939, -0.417463, -0.379447, -0.38539, -0.431708, -0.302009, -0.353785, -0.293924, -0.109002, -0.214558, -0.0752353, -0.0752353, -0.06304, 0.0539765, 0.0312482, 0.105875, 0.152972, 0.173485, 0.318182, 0.418895, 0.300377, 0.113165, 0.257205, 0.405737, 0.527204, 0.508922, 0.480348, 0.37993, 0.623991, 0.754044, 0.981828, 1.60753, 1.78552, 2.60296, 2.5458, 2.34513
10, 1, -2.90333, -1.42619, -1.07838, -0.636544, -0.564044, -0.422348, -0.139781, -0.0743109, 0.193688, 0.324867, 0.350842, 0.475888, 0.670613, 0.804834, 0.992696, 0.900421, 0.89436, 0.632693, 1.11298, 1.1358, 1.35414, 1.73363, 1.8602, 2.01435, 2.65343, 2.63604, 2.80466, 2.98291, 3.19997, 4.29858, 4.05742, 4.90472, 5.31018, 6.00333, 6.69648, 20.512, 20.512, 20.512, 20.512, 20.512
10, 2, -3.10478, -1.34096, -0.699963, -0.438441, -0.256667, -0.0495952, -0.0968947, 0.1086, 0.322624, 0.406579, 0.455529, 0.55755, 0.76462, 0.852667, 1.05611, 1.15876, 1.12881, 1.1758, 1.49726, 1.62876, 1.88627, 1.95877, 2.28477, 2.38321, 2.89788, 2.87883, 3.63024, 3.63024, 3.55328, 4.28417, 4.01591, 3.59102, 4.65189, 5.23968, 5.23968, 5.75051, 6.15597, 20.6646, 20.6646, 20.6646
