AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
16, 2, -2.1386, -2.11274, -1.8, -1.6523, -1.24856, -0.996507, -0.649311, -0.190564, 0.122308, 0.517621, 1.0184, 1.30608, 1.30608, 2.06822, 2.06822, 17.8296, 17.8296, 4.01413, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296, 17.8296
16, 3, -1.64781, -1.74518, -1.70414, -1.66917, -1.33714, -1.10816, -0.999111, -0.854337, -0.607678, -0.233861, -0.0383688, 0.311834, 0.762667, 0.82805, 1.5212, 2.18768, 2.04107, 2.64721, 3.74582, 5.13212, 5.13212, 3.74582, 5.13212, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476, 18.9476
17, 1, -2.03328, -2.02868, -1.62551, -1.57603, -1.34926, -1.15413, -0.946066, -0.580607, 0.152546, 0.433448, 0.433448, 0.908872, 0.67707, 2.09846, 1.96492, 3.35122, 17.8599, 2.94575, 3.35122, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599, 17.8599
17, 2, -1.86689, -1.96837, -1.88333, -1.61003, -1.4191, -1.06695, -0.873084, -0.651183, -0.21417, 0.38717, 0.846702, 1.53985, 2.233, 1.33918, 1.48578, 2.03233, 2.82078, 4.43022, 3.33161, 3.33161, 18.2457, 18.2457, 18.2457, 4.43022, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457, 18.2457
17, 3, -1.62544, -1.60485, -1.56236, -1.61599, -1.3817, -1.22154, -1.0532, -0.857456, -0.696526, -0.392843, -0.285091, 0.160074, 0.426184, 1.0717, 1.14402, 1.5007, 2.06031, 2.06031, 2.88699, 4.8329, 4.8329, 18.6484, 4.8329, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484, 18.6484
18, 1, -1.75985, -1.7441, -1.68695, -1.55221, -1.44042, -0.692011, -0.896806, -0.779023, -0.373558, 0.258965, 0.0476557, 0.789593, 0.607272, 2.39903, 1.01274, 1.30042, 0.694283, 0.607272, 1.48274, 1.48274, 2.39903, 1.48274, 3.09218, 3.09218, 3.09218, 1.99357, 1.99357, 1.48274, 3.09218, 16.9077, 16.9077, 3.09218, 16.9077, 16.9077, 16.9077, 3.09218, 16.9077, 16.9077, 16.9077, 16.9077
18, 2, -1.31841, -1.39846, -1.65828, -1.69162, -1.54156, -1.3535, -0.981941, -0.930648, -0.471115, -0.106472, 0.547454, 0.473346, 0.809819, 0.167965, 1.16649, 2.01379, 2.41926, 0.627497, 0.915179, 1.50297, 1.32064, 1.72611, 3.1124, 2.41926, 1.72611, 16.9279, 3.1124, 3.1124, 16.9279, 16.9279, 16.9279, 3.1124, 16.9279, 16.9279, 16.9279, 16.9279, 16.9279, 16.9279, 16.9279, 16.9279
18, 3, -1.30913, -1.14208, -1.45223, -1.4804, -1.28691, -1.29808, -1.08873, -0.823622, -0.648418, -0.294778, -0.0171462, -0.409188, 0.311358, 1.12229, 0.562672, 1.59229, 0.803834, 0.716823, 1.59229, 1.25582, 1.12229, 1.81544, 1.40997, 1.59229, 1.00451, 1.00451, 1.12229, 1.59229, 3.20173, 2.50858, 2.50858, 2.50858, 2.50858, 3.20173, 2.50858, 2.50858, 17.0172, 3.20173, 3.20173, 2.50858
19, 1, -1.50031, -1.62573, -1.49165, -1.59091, -1.46968, -1.14733, -0.735707, -0.832699, -0.726404, -0.287682, -0.114019, 0.185224, 0.727549, 0.480689, 0.420064, 1.11321, 1.23837, 1.38148, 1.38148, 1.54853, 2.00051, 2.15466, 2.15466, 2.33699, 3.94642, 2.84781, 17.7619, 2.84781, 2.33699, 3.94642, 3.25328, 17.7619, 17.7619, 17.7619, 17.7619, 17.7619, 17.7619, 17.7619, 17.7619, 17.7619
19, 2, -1.53226, -1.55563, -1.69697, -1.50833, -1.38708, -1.24006, -1.02928, -0.754553, -0.7247, -0.132358, 0.150768, 0.18781, 0.574583, 0.469222, 0.692366, 1.26773, 1.45005, 1.59315, 1.45005, 2.07866, 2.21219, 1.96088, 3.46495, 3.05949, 2.54866, 4.1581, 3.46495, 2.54866, 3.46495, 4.1581, 17.9736, 17.9736, 4.1581, 4.1581, 17.9736, 17.9736, 17.9736, 17.9736, 17.9736, 17.9736
19, 3, -1.16751, -1.19432, -1.13436, -1.28045, -1.29968, -1.25089, -1.22043, -1.01517, -0.865227, -0.441209, -0.41848, -0.309281, -0.0957071, 0.0771357, 0.240765, 0.358548, 1.0517, 0.828552, 1.00291, 0.789331, 1.33938, 1.0517, 2.10152, 1.56252, 2.43799, 2.25567, 2.25567, 2.10152, 17.8629, 2.94882, 2.94882, 3.35428, 3.35428, 17.8629, 17.8629, 17.8629, 17.8629, 17.8629, 17.8629, 17.8629
20, 1, -2.3174, -2.22503, -1.81146, -1.41348, -1.07028, -0.7259, -0.445598, 0.204377, 0.339923, 0.729387, 0.729387, 1.20896, 1.52262, 1.47132, 1.57669, 2.06916, 2.38762, 3.08076, 3.08076, 3.08076, 3.77391, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826, 18.2826
20, 2, -2.39259, -2.31082, -1.77059, -1.39194, -0.951227, -0.745311, -0.244536, 0.0492256, 0.584744, 0.718275, 1.3649, 1.38789, 1.62273, 1.97104, 2.66419, 3.20318, 2.84651, 3.35733, 4.05048, 4.05048, 4.05048, 5.14909, 18.9646, 18.9646, 18.9646, 5.14909, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646, 18.9646
20, 3, -1.81405, -1.81208, -1.74689, -1.5105, -1.34562, -1.05584, -0.846262, -0.798508, -0.525214, -0.116171, 0.322084, 0.484602, 0.702856, 0.727549, 1.23837, 2.2192, 1.37191, 2.01853, 2.62467, 3.31782, 3.31782, 4.41643, 3.72328, 4.41643, 3.03013, 3.31782, 4.41643, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319, 18.2319
