AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
7, 3, -1.21881, 0.335362, 0.740827, 0.663269, 0.757088, 0.996761, 0.724827, 1.57212, 1.50067, 1.15439, 0.82491, 0.00042726, -0.845771, -1.32235, -1.30582, -1.13839, -0.587359, 0.693574, 18.6835, 2.2289, 2.78852, 2.92205, 3.25852, 2.78852, 3.0762, 4.86796, 4.17481, 4.17481, 4.86796, 18.6835, 2.56538, 0.357102, -1.83277, -1.2676, 0.214001, 0.89767
8, 1, -1.09741, 0.497644, 0.738806, 0.651795, 2.44355, 2.03809, 16.9522, 3.1367, 16.9522, 3.1367, 16.9522, 16.9522, 1.52726, 1.75041, 1.52726, 0.834116, 1.05726, 0.939477, 16.9522, -2.26146, -1.92589, -1.52674, -0.974173, 0.00120701, 0.738806, 1.75041, 2.44355, 2.44355, 3.1367, 2.44355, 2.44355, 2.03809, 0.834116, 0.738806, 0.00120701, -0.418647
8, 2, 0.875799, 1.68673, 2.0745, 2.45398, 3.22717, 2.82171, 18.8344, 3.22717, 4.32579, 3.92032, 1.80006, 2.0745, 0.8918, 0.0353275, -0.388238, -0.397166, -0.269333, -0.383743, 3.07302, -1.46875, -1.27449, -0.965002, -0.612278, -0.5184, -0.294272, 0.814241, 1.65164, 2.53403, 2.31088, 1.76084, 1.68673, 0.600093, -0.259181, -0.514455, -0.786201, -1.66192
8, 3, -2.43733, -1.51711, -1.02355, -0.444772, 0.341957, 1.45331, 2.18568, 2.6965, 3.00666, 2.51418, 1.97057, 1.45331, 0.927216, 0.239767, -0.29923, -0.517026, -0.829858, -1.12341, 3.61279, 4.71141, 19.2201, 19.2201, 19.2201, 5.40455, 19.2201, 19.2201, 19.2201, 19.2201, 5.40455, 19.2201, 4.71141, 0.809433, -0.74605, -0.215848, 0.850676, 1.74099
9, 1, -2.32456, -0.923671, -0.655407, -0.169899, 0.523248, 1.90954, 1.90954, 1.90954, 15.7251, 0.81093, 1.90954, 0.523248, 1.90954, -1.22595, -0.287682, -0.169899, 0.117783, 0.81093, 15.7251, 0.523248, 1.90954, 15.7251, 15.7251, 15.7251, 15.7251, 15.7251, 15.7251, 15.7251, 15.7251, 1.2164, 0.81093, -0.0363676, -1.1815, -0.393043, -0.0363676, -0.798508
9, 2, 0.780287, 2.06122, 17.4862, 2.57205, 1.72475, 2.97751, 2.57205, 1.8789, 1.47343, 0.962609, -0.136004, -0.96407, -1.35978, -1.54428, -1.51673, -0.99278, -0.795249, 0.780287, 17.4862, 0.236672, 2.57205, 2.28436, 2.97751, 3.67066, 2.06122, 2.97751, 3.67066, 3.67066, 2.97751, 17.4862, 2.06122, 0.269462, -0.914309, -0.914309, -0.73606, -0.99278
9, 3, -0.628439, 0.399555, 0.422545, 0.816449, 1.32154, 1.18801, 1.26597, 1.41116, 1.29337, 1.41116, 1.13922, 0.687237, 0.0977687, -0.293592, -0.253006, -0.35955, 0.0327052, 1.04825, 18.6924, 4.18375, 18.6924, 18.6924, 18.6924, 18.6924, 18.6924, 18.6924, 18.6924, 18.6924, 18.6924, 3.77828, 2.16884, -0.620276, -2.75114, -1.52999, 0.00935779, 1.04825
10, 1, -1.61915, -0.0240975, 0.0500104, 1.22867, 2.61496, 16.4305, 1.22867, 16.4305, 1.92181, 1.92181, 0.0500104, -0.563094, -1.29706, -1.07392, -0.157629, 0.66905, 1.22867, 1.92181, 16.4305, 1.22867, 2.61496, 16.4305, 2.61496, 16.4305, 1.22867, 16.4305, 16.4305, 2.61496, 2.61496, 16.4305, 1.92181, -0.563094, -1.52817, -0.940388, -1.14624, -1.25624
10, 2, 0.913864, 3.82258, 4.22805, 4.9212, 4.9212, 18.7367, 3.5349, 3.82258, 2.84176, 1.18353, -0.481481, -1.70684, -2.34842, -2.04105, -1.06526, -0.72071, 0.00854185, 1.33768, 18.7367, 18.7367, 18.7367, 18.7367, 18.7367, 4.9212, 4.22805, 18.7367, 18.7367, 3.82258, 3.12944, 2.84176, 2.08798, 1.20762, -0.0960831, 0.267236, 0.421387, 0.630737
10, 3, 0.605534, 1.61317, 2.07452, 3.49591, 2.55144, 3.65006, 4.74867, 2.80276, 2.07452, 1.75294, 0.654325, -0.207158, -0.719391, -0.54212, 0.566619, 0.43787, 0.688226, 2.14598, 19.2573, 4.3432, 5.44182, 19.2573, 5.44182, 19.2573, 5.44182, 19.2573, 19.2573, 5.44182, 4.3432, 4.74867, 2.66923, -0.38123, -2.66138, -2.12501, -0.693749, 0.00373697
11, 1, -2.139, -0.267196, -0.206572, 1.31325, 3.25916, 2.56602, 2.56602, 1.87287, 3.25916, 1.87287, 0.620107, -0.237343, -0.748169, -0.692079, -0.801279, -0.0366725, 0.861269, 2.16055, 17.0747, 2.16055, 3.25916, 17.0747, 2.56602, 3.25916, 3.25916, 17.0747, 17.0747, 17.0747, 2.56602, 1.64973, 1.31325, -0.108131, -1.24065, -1.65349, -0.86797, -0.351754
11, 2, 1.20071, 2.4644, 3.08344, 5.02935, 2.39029, 3.41991, 3.23759, 2.63145, 2.39029, 0.935003, -0.386752, -1.4068, -2.03199, -1.89625, -1.37423, -0.732703, 0.116693, 1.41843, 18.8449, 2.83212, 3.41991, 3.23759, 18.8449, 3.93074, 3.23759, 5.02935, 5.02935, 3.93074, 3.93074, 4.3362, 3.08344, 1.09752, -0.463713, -0.507986, -0.664384, -0.694237
11, 3, -0.964207, 0.614681, 1.26453, 1.65319, 1.43005, 1.90808, 1.58087, 1.53541, 1.6285, 1.49192, 0.707339, -0.0695777, -0.576825, -0.919423, -1.01056, -0.8064, 0.121713, 0.899417, 19.1576, 4.64892, 19.1576, 19.1576, 19.1576, 19.1576, 19.1576, 5.34207, 5.34207, 5.34207, 19.1576, 5.34207, 3.55031, 0.0690688, -2.2806, -1.74467, -0.492742, 0.143571
12, 1, -2.3554, -0.541163, 0.247294, 0.151984, 0.940441, 16.3654, 1.85673, 2.54988, 1.85673, 1.45127, 0.940441, 0.0649725, -0.158171, -0.782325, -0.708217, -0.283334, 0.75812, 1.85673, 16.3654, 1.16358, 1.85673, 1.16358, 1.45127, 16.3654, 16.3654, 2.54988, 2.54988, 2.54988, 16.3654, 16.3654, 2.54988, -0.340493, -0.884108, -0.884108, -0.976481, -0.782325
12, 2, 1.6111, 3.50822, 3.91369, 18.4223, 3.91369, 3.91369, 3.91369, 3.50822, 2.30425, 1.96778, 0.599502, -0.557951, -1.52439, -1.73529, -1.4358, -0.8137, -0.172288, 1.1411, 18.4223, 1.51579, 2.66093, 2.9974, 3.50822, 3.50822, 3.91369, 3.22054, 3.50822, 3.91369, 3.91369, 2.40961, 2.12193, 0.512491, -0.972894, -1.33334, -1.34381, -1.18922
12, 3, -1.259, -0.0504962, 0.475597, 0.168867, 0.187915, 0.789254, 0.689171, 1.04812, 1.43111, 1.3358, 0.689171, 0.113807, -0.864788, -1.35801, -1.37829, -1.29238, -0.601416, 0.541846, 4.83231, 4.83231, 18.6478, 18.6478, 18.6478, 18.6478, 18.6478, 18.6478, 18.6478, 18.6478, 4.83231, 4.83231, 4.13916, 0.982158, -1.48846, -1.16911, -0.0118813, 0.569626
13, 1, -1.96038, -0.538996, 15.2224, -0.672528, 1.40691, 0.308301, -0.202524, -0.384846, 15.2224, 1.40691, 0.308301, -0.672528, -0.672528, -0.538996, -0.895671, -0.538996, -0.202524, 1.40691, 15.2224, 0.308301, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 15.2224, 1.40691, -0.538996, -0.990982, -1.23214, 0.713767
13, 2, 0.416129, 2.66742, 2.66742, 3.36057, 1.97427, 3.36057, 3.36057, 1.97427, 3.36057, 0.721511, -0.105168, -0.858939, -1.63664, -1.93775, -1.66987, -1.08208, -0.468073, 0.364836, 3.36057, 0.875662, 2.26196, 17.1761, 17.1761, 2.66742, 17.1761, 17.1761, 17.1761, 17.1761, 17.1761, 3.36057, 2.26196, 0.962673, -0.353004, -0.571257, -0.609724, -0.699875
13, 3, -0.411896, 0.85377, 1.1314, 1.21478, 1.57769, 2.96398, 1.51706, 1.78533, 1.78533, 1.95238, 1.35455, 0.766759, -0.0317487, -0.501752, -0.501752, -0.193017, 0.438255, 1.30576, 18.1658, 18.1658, 18.1658, 18.1658, 18.1658, 3.65713, 4.35028, 4.35028, 18.1658, 18.1658, 18.1658, 18.1658, 1.86537, -1.24814, -2.58315, -1.76119, -0.411896, -0.0441712
14, 1, -2.12368, -0.971001, -0.342392, 1.33158, 0.820758, 16.2457, 1.33158, 1.73705, 1.33158, 0.232972, 1.33158, -0.134753, -0.614326, -0.9371, -0.614326, -0.134753, -0.208861, 1.0439, 16.2457, -0.0547104, 2.4302, 1.0439, 16.2457, 1.0439, 16.2457, 16.2457, 16.2457, 16.2457, 16.2457, 16.2457, 1.73705, 0.232972, -0.78868, -0.460176, -0.660846, -0.902008
14, 2, 0.741244, 2.533, 2.28169, 2.86948, 3.78577, 2.17633, 2.533, 2.28169, 1.91396, 0.304527, 0.0968872, -1.00588, -1.59873, -1.82187, -1.59182, -1.57318, -1.28628, 0.48993, 4.47891, 2.86948, 2.28169, 18.2944, 18.2944, 4.47891, 3.3803, 4.47891, 18.2944, 18.2944, 18.2944, 3.3803, 2.533, 1.11162, -0.0536856, 0.0844647, -0.248474, -0.3494
14, 3, -0.979053, -0.158072, 0.368021, 0.69226, 1.10842, 1.2102, 0.904822, 0.853528, 0.904822, 1.28431, 0.713766, 0.0880606, -0.650549, -1.00277, -1.11008, -1.19739, -0.72545, 0.553424, 18.3579, 4.54241, 18.3579, 18.3579, 18.3579, 18.3579, 18.3579, 18.3579, 18.3579, 18.3579, 4.54241, 4.54241, 18.3579, 2.23982, -1.26873, -1.83941, -1.06339, 0.0880606
15, 1, -2.33727, -0.632522, 15.2624, 15.2624, 15.2624, 15.2624, 0.348307, 15.2624, 1.44692, 15.2624, 15.2624, 15.2624, 0.0606247, -1.26113, -1.98707, -1.11803, 0.0606247, 0.753772, 15.2624, 0.753772, 1.44692, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 15.2624, 1.44692, 0.0606247, -0.34484, -0.632522, -0.34484
15, 2, 1.69757, 17.998, 17.998, 17.998, 17.998, 17.998, 2.57304, 2.10303, 4.18247, 17.998, 2.39071, 1.69757, 0.332327, -0.821472, -1.16463, -0.371403, 0.815178, 2.10303, 4.18247, 0.444805, 2.23656, 3.48933, 4.18247, 17.998, 3.48933, 17.998, 17.998, 17.998, 17.998, 3.08386, 4.18247, 1.34926, -0.722801, -1.84339, -2.184, -2.16316
15, 3, -0.534355, 1.55665, 2.18235, 3.93155, 2.67879, 2.09897, 1.60428, 1.62897, 2.7529, 3.01526, 1.98564, 1.20697, -0.162791, -1.43442, -1.92994, -1.68522, -1.06735, 0.124891, 5.31785, 4.6247, 5.31785, 5.31785, 5.31785, 19.1334, 19.1334, 5.31785, 19.1334, 19.1334, 4.6247, 5.31785, 3.93155, 0.935821, -1.52163, -1.30089, -0.481245, -0.0340105
