AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
5, 3, -0.390837, -0.82315, -0.805297, -0.692052, -0.287228, -0.371811, -0.0340268, 0.141235, -0.122989, 0.206037, 0.368119, 0.377941, 0.715662, 0.907209, 1.46987, 1.43657, 0.896592, 2.55484, 2.10939, 1.73103, 1.90656, 1.19933, 1.28114, 2.78477, 16.4536, 1.49647, 16.3028, 0.984638, 16.0236, 2.17926, 15.8095, 15.6598, 15.5495, 15.2893, 15.1866, 14.9808, 14.7092, 14.5555, 14.2988, 15.3558
6, 1, 1.13674, 0.832563, 0.743973, 0.62271, 0.47838, 0.444032, 0.20556, -0.0113987, 0.0165142, -0.056086, -0.00320358, -0.0951645, 0.00024272, -0.271374, -0.42128, -0.399517, -0.652386, -0.552702, -0.754745, -0.719739, -0.579297, -0.845966, -0.682327, -0.610451, -0.714593, -0.682358, -0.774414, -0.922015, -0.861753, -0.435811, -0.525816, -0.641578, -0.380346, -0.12966, -0.145415, 0.660421, -0.304309, 1.62139, 1.36474, 16.2373
6, 2, 0.518679, 0.26902, 0.563271, 0.86052, -0.023445, -0.221962, 0.0499377, -0.230566, -0.213378, -0.225738, -0.127735, 0.10523, -0.140195, -0.266288, -0.476819, -0.122349, -0.524002, -0.174605, -0.465905, -0.413487, -0.0809504, -0.372661, -0.195541, -0.378307, -0.273694, -1.03336, -0.712169, -0.0612626, -0.144102, -0.0858838, 1.02808, 1.28389, 0.768088, -0.472881, 0.810648, 15.1135, 14.842, 0.872706, 0.616056, 1.67307
6, 3, 1.57379, 1.01186, 0.722148, 0.568078, 0.910559, 0.537689, 0.404123, 0.388502, 0.224189, 0.0712894, 0.0565516, 0.0295594, 0.0239468, -0.00488435, -0.00930457, -0.461311, -0.418277, -0.595805, -0.524565, -0.478912, -0.635023, -0.779941, -0.832135, -0.82263, -0.900338, -0.881958, -0.977023, -1.04073, -1.0892, -1.05547, -0.984854, -0.846836, -1.2238, -1.27137, -1.34747, -0.938052, -1.50974, -1.58652, -1.56873, -0.563007
7, 1, 1.89681, 1.18608, 1.31958, 0.791083, 0.708098, 0.740522, 0.63728, 0.697029, 0.611497, 0.177884, 0.246034, -0.0241046, -0.142852, 0.097911, -0.289826, -0.353428, -0.627055, -0.644202, -0.852224, -0.85262, -0.928692, -0.913783, -1.10655, -1.13677, -1.17443, -1.05788, -1.18707, -1.02452, -0.868946, -0.962878, -1.04383, -1.04267, -0.841794, -0.719999, -0.699151, -0.157701, -0.311501, 1.20873, 0.258937, 1.49828
7, 2, 1.12407, 0.484696, 0.335984, 0.272023, 0.224543, 0.0566629, -0.136385, 0.000466792, 0.204509, -0.217905, -0.245065, -0.282311, -0.188212, -0.294688, -0.351068, -0.554264, -0.555247, -0.56706, -0.675255, -0.754888, -0.657686, -0.671765, -0.413643, -0.325292, -0.168311, -0.466192, -0.143213, -0.297302, 0.00243938, -0.188873, 0.42432, 0.392439, 0.569789, 0.309649, -0.0807987, 0.00111843, 0.422683, -0.0187404, -1.374, 2.16792
7, 3, 2.17251, 1.62608, 1.12404, 1.09294, 1.06274, 0.789504, 0.502242, 0.565586, 0.73305, 0.389632, 0.470102, 0.0446059, 0.189036, 0.0612399, -0.110209, -0.206685, -0.37942, -0.538131, -0.427684, -0.690901, -0.780949, -0.822577, -0.991358, -0.870205, -1.02326, -0.945292, -1.18036, -1.16228, -1.18647, -1.28701, -1.30527, -1.47295, -1.62696, -1.64672, -1.78157, -1.77726, -1.76548, -1.77081, -1.75302, -1.16929
8, 1, -0.794992, -0.354669, -0.182359, -0.211626, 0.0969534, -0.423147, -0.266381, -0.434891, -0.24713, 0.295236, 0.614352, 0.855975, 0.627888, 1.42273, 1.54867, 2.0262, 3.03681, 3.68346, 17.459, 17.3683, 17.2562, 17.2421, 17.1416, 17.0358, 16.8891, 16.8461, 16.7383, 16.6219, 16.459, 16.4302, 16.2449, 16.0953, 15.9849, 15.7248, 15.622, 15.4163, 15.1447, 14.9909, 14.7343, 15.7913
8, 2, -0.942341, -0.507839, -0.578311, -0.335456, -0.116801, -0.0107366, 0.140626, 0.626827, 0.934054, 1.02851, 1.45333, 1.269, 1.1441, 1.82115, 2.5757, 2.31926, 3.8407, 17.6097, 17.5697, 17.479, 17.3669, 17.3528, 17.2523, 17.1465, 16.9998, 16.9568, 16.849, 16.7327, 16.5698, 16.541, 16.3557, 16.206, 16.0957, 15.8355, 15.7328, 15.527, 15.2554, 15.1017, 14.845, 15.902
8, 3, 0.194685, -0.0899813, -0.33871, -0.458786, -0.572155, -0.62887, -0.602994, -0.570833, -0.6196, -0.540755, -0.532765, -0.405586, -0.381081, -0.345437, -0.0719602, 0.405569, 0.927135, 0.852727, 1.61227, 3.80397, 19.1168, 19.1027, 19.0022, 18.8964, 18.7497, 18.7067, 18.5989, 18.4825, 18.3196, 18.2909, 18.1055, 17.9559, 17.8455, 17.5854, 17.4826, 17.2769, 17.0053, 16.8515, 16.5949, 17.6519
