AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
4, 2, 0.298748, -0.0972488, -0.091904, -0.195304, -0.399095, -0.429271, -0.239907, -0.1807, -0.19511, -0.277488, -0.108508, -0.131144, -0.29688, -0.193327, -0.371891, -0.0754958, -0.0108334, -0.127794, 0.0901139, -0.224081, -0.0730801, 0.229135, 0.133479, 0.372586, 0.63011, 1.00821, 0.89526, 0.664095, 1.18122, 0.405103, 1.02913, 2.16613, 1.36509, 2.53154, 2.39801, 15.9388, 1.92853, 15.5385, 15.3314, 16.531
4, 3, 1.3647, 0.737102, 0.535259, 0.462282, 0.382068, 0.28315, 0.097063, 0.124299, 0.0143042, -0.0536281, -0.123669, -0.194602, -0.354417, -0.425525, -0.448493, -0.440694, -0.473686, -0.405191, -0.553995, -0.511699, -0.515041, -0.522448, -0.537113, -0.544469, -0.639215, -0.603684, -0.601376, -0.722964, -0.664139, -0.791912, -0.6825, -0.651885, -0.552517, -0.526226, 0.0569206, 0.314453, 0.957986, 17.3406, 17.1335, 18.333
5, 1, -0.930095, -0.490706, -0.577178, -0.255991, -0.0419072, 0.00336788, 0.313279, 0.529309, 0.608861, 0.905019, 1.07759, 0.790775, 1.16193, 0.866578, 1.12985, 0.805257, 1.1274, 1.27386, 1.89723, 1.83045, 2.85004, 1.70678, 2.70973, 3.32961, 17.046, 16.9445, 16.8315, 16.7435, 16.632, 16.4845, 16.3464, 16.2306, 16.1227, 15.9029, 15.7693, 15.4947, 15.2999, 15.0944, 14.8873, 16.0868
5, 2, -0.994026, -0.633648, -0.329158, -0.230908, -0.193787, 0.21143, 0.237911, 0.5894, 0.697123, 0.79657, 0.709095, 1.00687, 1.51846, 1.40682, 1.42575, 1.99213, 1.62113, 3.15388, 3.77725, 3.01732, 2.53284, 3.5868, 17.3067, 2.03158, 3.31872, 17.0328, 3.1043, 16.8317, 16.7203, 2.75724, 16.4346, 16.3189, 16.211, 15.9911, 15.8576, 15.5829, 15.3881, 15.1826, 14.9755, 16.1751
5, 3, -0.32033, -0.774013, -0.693493, -0.676782, -0.707821, -0.413533, -0.360014, -0.107617, 0.0328962, 0.155724, 0.206234, 0.491106, 0.690175, 0.956332, 0.967838, 0.881281, 1.17711, 1.48342, 1.23132, 1.28232, 1.33683, 1.15864, 1.27063, 1.56509, 1.8714, 1.76992, 2.75559, 1.97438, 2.55604, 16.9172, 16.7791, 16.6633, 16.5554, 16.3356, 16.202, 15.9274, 15.7326, 15.527, 15.32, 16.5195
6, 1, 1.35358, 0.948915, 0.743869, 0.577704, 0.534161, 0.316027, 0.36182, 0.283976, 0.1881, 0.0353804, 0.0791747, -0.0469645, -0.0506579, -0.0881839, -0.340079, -0.359449, -0.395085, -0.606808, -0.630814, -0.804612, -0.827634, -0.869668, -0.900261, -0.838795, -0.898726, -0.760251, -0.834316, -0.695928, -0.7209, -0.676403, -0.585883, -0.564177, -0.435681, -0.250057, -0.0824836, 0.363378, 0.419897, 1.46714, 1.03691, 2.05413
6, 2, 0.725441, 0.336242, 0.335264, 0.126438, 0.240247, 0.0195803, -0.0650883, -0.0640048, -0.185856, -0.108149, -0.248521, -0.316693, -0.291666, -0.0627877, -0.227535, -0.298883, -0.285038, -0.352155, -0.352249, -0.535673, -0.518461, -0.573167, -0.698382, -0.125904, -0.498751, -0.24957, -0.300642, -0.20212, 0.171906, 0.157927, 0.068605, 0.751348, 0.27573, 0.829078, 0.290082, 1.51947, 0.408388, 1.81231, -0.0042153, 1.41847
6, 3, 1.76121, 1.17126, 0.785911, 0.790733, 0.505106, 0.607428, 0.405473, 0.423181, 0.401991, 0.106779, 0.15803, 0.0811113, 0.0358353, -0.00672848, 0.0440056, -0.114569, -0.344979, -0.417609, -0.470989, -0.550096, -0.669117, -0.64478, -0.693116, -0.924929, -0.801876, -1.00589, -0.869943, -0.890566, -1.10683, -1.05192, -1.25216, -1.24637, -1.30548, -1.40396, -1.14802, -1.4917, -1.50417, -1.39954, -1.38348, -0.350996
7, 1, 1.99718, 1.46892, 1.07715, 0.873769, 0.908832, 0.748909, 0.616688, 0.48132, 0.414614, 0.303645, 0.187182, 0.032145, -0.0655096, -0.151488, -0.290865, -0.397915, -0.488657, -0.707354, -0.713693, -0.83322, -0.924112, -0.919151, -0.921232, -0.987664, -1.059, -1.04234, -1.02492, -1.0476, -0.946981, -0.891432, -0.959924, -1.00759, -0.798289, -0.707137, -0.444593, -0.123986, 0.175237, 0.608799, 0.781203, 1.7731
7, 2, 1.0377, 0.53788, 0.296299, 0.404035, 0.244742, 0.128651, -0.0664076, 0.00125626, 0.00253097, -0.134907, -0.14788, -0.0616293, -0.274585, -0.326999, -0.362283, -0.28642, -0.515857, -0.470142, -0.676048, -0.677084, -0.581515, -0.554283, -0.412722, -0.639015, -0.503128, -0.308337, -0.386193, -0.262949, -0.265796, -0.234258, -0.0781312, 0.224814, 0.0777004, 0.171517, 0.274374, 0.91598, -0.0520056, 0.921132, 0.15443, 2.20127
7, 3, 2.32805, 1.6402, 1.38912, 1.2206, 1.09591, 1.09285, 0.817601, 0.742425, 0.673066, 0.456321, 0.455538, 0.234403, 0.227172, 0.1538, -0.107483, -0.160139, -0.27523, -0.306877, -0.489301, -0.598749, -0.632679, -0.696566, -0.858991, -0.986443, -0.952665, -1.08265, -1.16949, -1.17491, -1.28639, -1.41012, -1.33771, -1.45677, -1.52096, -1.6696, -1.71444, -1.67419, -1.72035, -1.81765, -1.98093, -1.11466
8, 1, -0.724515, -0.374057, -0.311177, -0.318524, -0.417522, -0.408529, -0.43821, -0.581125, -0.48843, 0.222029, 0.376389, 0.94991, 0.935406, 1.21422, 1.09159, 1.97721, 2.65603, 3.39027, 4.70679, 18.4555, 18.3765, 18.3318, 18.2362, 18.1629, 18.0638, 17.9623, 17.8493, 17.7613, 17.6498, 17.5023, 17.3642, 17.2484, 17.1405, 16.9207, 16.7871, 16.5125, 16.3177, 16.1121, 15.9051, 17.1046
8, 2, -1.00372, -0.684036, -0.370085, -0.331987, -0.279453, -0.085758, 0.0492667, 0.542374, 0.881029, 0.975858, 1.21161, 1.54098, 1.77779, 2.21984, 2.78369, 2.5975, 3.56401, 3.89278, 4.51616, 18.2649, 18.1859, 18.1412, 18.0456, 17.9723, 17.8731, 17.7717, 17.6587, 17.5706, 17.4592, 17.3117, 17.1735, 17.0578, 16.9499, 16.73, 16.5965, 16.3218, 16.127, 15.9215, 15.7144, 16.914
