AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
7, 3, 17.7742, 17.7742, 17.7742, 2.16694, 0.221025, -0.820429, -0.23096, 0.867652, 1.87925, 3.95869, 17.7742, 17.7742, 17.7742, 3.95869, 17.7742, 3.95869, 2.86008, 2.86008, 17.7742, 2.5724, 3.26555, 2.86008, 2.34926, 1.87925, 3.26555, 1.39375, 1.65611, 0.962962, 0.62649, -0.385111, -2.90511, -2.19616, 1.39375, 3.95869, 17.7742, 17.7742
8, 1, 17.4981, 17.4981, 17.4981, 17.4981, 2.98946, 1.11766, 0.97456, 0.315314, 0.248623, 0.910021, 1.48539, 2.29632, 3.68261, 2.584, 17.4981, 2.98946, 3.68261, 2.98946, 17.4981, -1.22266, -1.16158, -1.03589, -1.1457, -0.932511, -1.32134, -1.09651, -0.990219, -0.84999, -0.971351, -0.551497, -0.20921, 1.1977, 17.4981, 17.4981, 17.4981, 17.4981
8, 2, 4.79648, 18.612, 18.612, 18.612, 18.612, 2.71704, 1.36249, 0.771127, 0.606824, 0.864653, 0.826187, 1.75196, 1.61843, 0.884456, 1.08291, 0.606824, 0.637596, 0.0959986, 4.10333, -0.303387, -0.0318347, -0.101361, 0.0690912, -0.101361, -0.159348, -0.379671, -0.68416, -1.19499, -1.47262, -1.59544, -1.66186, -0.764203, 0.753428, 3.41018, 4.79648, 4.79648
8, 3, 5.47902, 5.47902, 4.78587, 4.09272, 1.81546, -0.453228, -1.23272, -1.82886, -1.99575, -1.6857, -0.9129, -0.119405, 0.275011, 0.642735, 0.825057, 0.566362, 0.461737, 0.691525, 19.2945, 19.2945, 4.09272, 4.3804, 2.99411, 3.08112, 2.18318, 2.34352, 1.8681, 1.79014, 2.01328, 0.63483, -0.731583, -0.267186, 2.6458, 5.47902, 19.2945, 19.2945
9, 1, 17.1556, 17.1556, 17.1556, 17.1556, 3.34011, 1.54835, 2.64696, 17.1556, 2.64696, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 17.1556, 2.64696, -0.156398, -0.936556, -1.35124, -1.59436, -1.47207, -1.41348, -1.50408, -1.11424, -1.06661, -0.685242, -0.39756, 0.506896, 3.34011, 17.1556, 17.1556, 17.1556
9, 2, 17.8035, 17.8035, 3.98795, 17.8035, 3.98795, 2.37852, 17.8035, 3.29481, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 17.8035, 1.90851, -0.0193785, -0.246152, -0.637018, -1.07464, -0.981859, -1.09964, -1.33017, -1.29525, -1.29016, -1.36863, -1.5295, -1.06829, 1.15474, 3.29481, 17.8035, 3.98795
9, 3, 4.58383, 4.58383, 18.3993, 3.48522, 1.87578, 0.42495, 0.920271, 1.21654, 2.9744, 4.58383, 18.3993, 18.3993, 18.3993, 18.3993, 4.58383, 18.3993, 18.3993, 3.89069, 18.3993, 18.3993, 4.58383, 3.89069, 2.9744, 1.288, 0.822633, 0.506296, 0.558481, 0.506296, -0.0889958, -1.16237, -2.95093, -2.09451, 1.40578, 18.3993, 18.3993, 18.3993
10, 1, 18.6809, 18.6809, 18.6809, 18.6809, 18.6809, 4.17225, 18.6809, 18.6809, 18.6809, 18.6809, 18.6809, 18.6809, 18.6809, 18.6809, 4.8654, 18.6809, 18.6809, 18.6809, 18.6809, 18.6809, 2.78595, 1.31005, -0.0833645, -1.49763, -2.08542, -2.04735, -1.69138, -1.27664, -0.82158, -0.472143, -0.0833645, 1.36889, 2.78595, 18.6809, 18.6809, 18.6809
10, 2, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 4.23451, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 18.05, 2.2886, 1.14347, 0.427847, -1.02818, -1.41447, -1.38951, -1.52754, -1.34899, -1.34899, -1.49234, -1.51806, -0.846895, 1.09901, 18.05, 18.05, 18.05
10, 3, 19.0675, 19.0675, 19.0675, 3.64254, 3.46022, 3.86569, 3.30607, 4.15337, 5.25198, 19.0675, 19.0675, 19.0675, 19.0675, 5.25198, 19.0675, 5.25198, 19.0675, 19.0675, 19.0675, 19.0675, 5.25198, 2.9494, 3.05476, 2.36161, 1.88469, 0.797635, 0.158232, 0.0758328, -0.199056, -1.3217, -3.00566, -2.05321, 1.22663, 4.15337, 19.0675, 19.0675
