AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
12, 3, 1.26005, 1.44237, 1.68353, 1.0857, 1.26005, 1.13699, 0.981336, 0.707259, 0.578878, 0.578878, 0.37766, 0.210227, 0.227034, -0.032719, -0.158459, -0.164206, -0.189667, -0.275281, -0.37756, -0.330157, -0.438184, -0.44036, -0.386776, -0.466113, -0.48292, -0.409453, -0.356506, -0.351767, -0.344615, -0.30807, -0.325291, -0.108227, -0.164206, -0.102148, -0.0195609, 0.145689, 0.181478, 0.222806, 0.591, -0.429431
13, 1, -2.66234, -1.05082, -0.689653, -0.434761, -0.401971, -0.354181, -0.303991, -0.274138, 0.00349389, -0.127534, 0.142756, -0.0452963, 0.154317, 0.345984, 0.154317, 0.331998, 0.531127, 0.548221, 0.251955, 0.419009, 0.696641, 0.65742, 0.919785, 0.870994, 0.696641, 0.971078, 1.43061, 1.43061, 1.51762, 2.04371, 2.12376, 2.99923, 2.52922, 3.51005, 3.91552, 3.51005, 3.51005, 18.4242, 18.4242, 18.4242
13, 2, -2.89003, -1.18247, -0.519903, -0.305755, -0.290717, -0.126414, -0.244197, -0.161505, -0.1786, -0.0900463, 0.185366, 0.235376, 0.40243, 0.161268, 0.603101, 0.49774, 1.06572, 0.640841, 0.531642, 0.954499, 1.19089, 1.25988, 1.06572, 1.59635, 1.59635, 1.70171, 2.10718, 3.20579, 2.2895, 2.10718, 2.10718, 2.10718, 2.80033, 3.20579, 3.89894, 3.89894, 3.20579, 3.89894, 17.7144, 17.7144
13, 3, -1.9135, -0.936447, -0.977751, -0.660741, -0.729734, -0.52494, -0.388808, -0.378336, -0.301796, -0.278807, -0.0871394, 0.243715, -0.255276, 0.168207, -0.0729548, 0.0646666, 0.0324057, 0.115097, 0.368878, 0.592022, 0.325393, 0.437871, 0.620192, 0.41434, 0.592022, 0.592022, 0.843336, 0.774343, 0.956665, 0.917444, 0.917444, 0.917444, 1.40295, 1.69063, 1.2311, 1.97832, 1.61059, 1.87296, 2.38378, 2.0961
14, 1, -2.66263, -1.26805, -1.03735, -0.607645, -0.483708, -0.263165, -0.293018, -0.133954, -0.0677718, -0.00813355, 0.161972, 0.367068, 0.266597, 0.391761, 0.594285, 0.646653, 0.748435, 0.772533, 0.848519, 0.835447, 1.02037, 0.888793, 0.888793, 1.06838, 1.30805, 1.02037, 0.861764, 1.05212, 1.46568, 1.6239, 1.77805, 1.81196, 2.40666, 2.13473, 2.54019, 3.38749, 3.23334, 3.38749, 4.48611, 4.08064
14, 2, -2.85374, -1.30757, -0.866292, -0.626077, -0.449039, -0.375235, -0.243526, -0.173145, 0.080404, 0.00917652, 0.179076, 0.420911, 0.48923, 0.48923, 0.753617, 0.727642, 1.0413, 0.807684, 1.2342, 1.39547, 1.11406, 1.13311, 1.55799, 1.82625, 1.55799, 1.99331, 2.13991, 2.03983, 1.9063, 2.5194, 2.44529, 2.88713, 3.13844, 2.88713, 2.88713, 3.47491, 3.98574, 3.47491, 3.47491, 3.29259
14, 3, -1.95708, -1.1573, -1.10714, -0.858464, -0.81533, -0.707825, -0.576919, -0.493082, -0.341463, -0.178423, -0.229195, 0.0356473, 0.151819, 0.0551919, 0.283282, 0.203875, 0.406244, 0.483953, 0.709625, 0.504361, 0.568213, 0.722364, 0.904685, 0.775007, 0.968199, 1.3414, 0.788613, 1.05372, 1.14725, 1.31787, 1.25043, 1.46815, 1.3655, 1.49555, 1.55271, 1.74687, 1.71178, 1.90102, 2.44002, 1.12783
15, 1, -1.58749, -0.501785, -0.551796, -0.311742, -0.239421, -0.296116, -0.364584, -0.327127, -0.488882, -0.421743, -0.569923, -0.508175, -0.520834, -0.520834, -0.508175, -0.622413, -0.575893, -0.616715, -0.709425, -0.469209, -0.357204, -0.115368, 0.12923, 1.14687, 1.84002, 2.15018, 2.93863, 2.93863, 3.16178, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636, 18.3636
15, 2, -2.0991, -0.945298, -0.758712, -0.445054, -0.512877, -0.732736, -0.621511, -0.372295, -0.496348, -0.273204, -0.606696, -0.273204, -0.390987, -0.427355, -0.47954, -0.252151, -0.314026, -0.333829, -0.139673, 0.132261, 0.707625, 0.825408, 0.95894, 2.2117, 1.51856, 3.598, 17.4135, 3.598, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135, 17.4135
15, 3, -1.45569, -0.656558, -0.519649, -0.398656, -0.397047, -0.408256, -0.500957, -0.447293, -0.511065, -0.409847, -0.526746, -0.53098, -0.456439, -0.481909, -0.465502, -0.434966, -0.388962, -0.313105, -0.279264, -0.192252, -0.194226, -0.137416, -0.00119689, 0.22915, 0.374802, 0.782011, 0.96538, 1.46994, 1.92341, 2.77619, 5.34114, 19.8498, 19.8498, 19.8498, 19.8498, 19.8498, 19.8498, 19.8498, 19.8498, 19.8498
16, 1, -2.06045, -0.823121, -0.738693, -0.405548, -0.463629, -0.40222, -0.364865, -0.47609, -0.39217, -0.630683, -0.58176, -0.656863, -0.692399, -0.741071, -0.592841, -0.567735, -0.311566, -0.123388, -0.0116439, 0.264609, 0.726851, 1.17443, 1.90036, 2.73661, 3.35565, 3.22212, 3.5098, 4.60841, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171, 19.1171
16, 2, -2.47848, -1.15018, -0.993434, -0.839788, -0.719794, -0.758861, -0.610441, -0.614876, -0.541448, -0.462199, -0.353396, -0.414697, -0.224779, -0.0846901, 0.230948, 0.305849, 0.762608, 0.893636, 1.62761, 1.37167, 1.80993, 1.67016, 2.1666, 3.0139, 3.19622, 4.11251, 4.80566, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212, 18.6212
16, 3, -1.58725, -0.794575, -0.700775, -0.630687, -0.641586, -0.591576, -0.60572, -0.727242, -0.659048, -0.668326, -0.663035, -0.585862, -0.600087, -0.351191, -0.306739, -0.207253, -0.153535, 0.00652015, 0.00911418, 0.0542746, 0.0221863, 0.313383, 0.394013, 0.591719, 1.0136, 1.33738, 1.7727, 2.40701, 3.88292, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779, 19.7779
17, 1, -2.19982, -0.931652, -0.689482, -0.510544, -0.425987, -0.462092, -0.411172, -0.407433, -0.444202, -0.373144, -0.388529, -0.365362, -0.479667, -0.454974, -0.414896, -0.414896, -0.313246, -0.0405405, 0.0499166, 0.0860651, 0.488467, 0.658027, 0.83601, 1.17248, 2.04432, 2.04432, 2.87723, 4.48667, 4.0812, 5.17982, 18.9953, 18.9953, 18.9953, 18.9953, 18.9953, 18.9953, 18.9953, 18.9953, 18.9953, 18.9953
17, 2, -2.27312, -1.0757, -0.707979, -0.633016, -0.746131, -0.623993, -0.676947, -0.599527, -0.442276, -0.528985, -0.405371, -0.229047, -0.351304, -0.335304, -0.264293, -0.272913, -0.089733, 0.287776, 0.349811, 0.901459, 0.973433, 1.39394, 1.65176, 2.18239, 2.47007, 2.69322, 2.9809, 2.69322, 3.38637, 3.38637, 5.17813, 5.17813, 18.9936, 18.9936, 18.9936, 18.9936, 18.9936, 18.9936, 18.9936, 18.9936
17, 3, -1.48383, -0.71971, -0.484364, -0.49813, -0.406134, -0.369053, -0.339738, -0.431506, -0.408274, -0.466381, -0.468395, -0.538327, -0.626276, -0.605442, -0.648367, -0.464363, -0.458284, -0.21823, -0.197341, 0.013347, 0.0464626, 0.198931, 0.210766, 0.267924, 0.498448, 0.640328, 0.944404, 1.13502, 1.43613, 1.73286, 2.44436, 3.54297, 5.04705, 19.5557, 19.5557, 19.5557, 19.5557, 19.5557, 19.5557, 19.5557
18, 1, -2.15278, -1.20211, -0.987891, -0.838359, -0.831887, -0.685283, -0.557108, -0.607119, -0.410055, -0.112422, -0.151643, 0.0941918, 0.443866, 0.197732, 0.398403, 0.333865, 0.56748, 0.621547, 0.649718, 0.541504, 1.06957, 1.06957, 1.11402, 0.98619, 2.41331, 0.803868, 1.43248, 0.872861, 1.49702, 0.83777, 1.20933, 1.43248, 1.20933, 1.56601, 1.72016, 1.49702, 2.41331, 2.00784, 2.12562, 0.872861
18, 2, -2.30917, -1.10856, -0.866789, -0.749006, -0.795963, -0.395074, -0.511334, -0.247749, -0.338721, -0.523455, 0.066744, -0.0166376, 0.134185, -0.0364403, 0.340037, 0.231824, 0.157716, 0.369025, 0.461398, 0.494188, 0.850863, 0.804343, 0.804343, 0.759891, 0.599548, 1.33044, 1.69816, 1.5928, 1.25633, 1.5928, 2.50909, 2.50909, 1.49749, 2.28595, 2.28595, 2.10363, 3.20224, 3.20224, 3.20224, 1.5928
