AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
4, 2, -2.42213, -2.26296, -1.88117, -1.32892, -0.813325, -0.192462, 0.775591, 1.75642, 2.91957, 4.01818, 4.01818, 4.93447, 4.01818, 2.79441, 2.22642, 2.73725, 2.22642, 2.44957, 3.06267, 4.24133, 4.24133, 19.4431, 5.62762, 19.4431, 19.4431, 19.4431, 4.52901, 4.93447, 4.93447, 19.4431, 5.62762, 4.93447, 5.62762, 4.93447, 4.52901, 19.4431
4, 3, -2.47106, -2.18622, -1.73312, -1.16539, -0.598224, -0.100097, 0.364662, 0.876884, 1.70117, 2.09871, 2.48772, 1.96993, 1.50514, 0.941795, 0.688991, 1.03057, 1.82294, 2.64654, 3.29168, 3.95406, 4.81151, 4.50612, 4.81151, 5.05267, 4.67798, 4.81151, 4.35952, 5.14798, 5.6588, 6.35195, 7.45056, 21.2661, 7.45056, 21.2661, 21.2661, 21.2661
5, 1, -3.23694, -1.77098, -0.679233, 0.0837449, 0.508258, 1.20141, 1.24063, 1.78535, 2.95542, 2.75475, 4.05404, 2.75475, 2.51359, 2.4446, 3.36089, 4.4595, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 5.15265, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682, 18.9682
5, 2, -2.41979, -2.17635, -1.87271, -1.5308, -1.05434, -0.136129, 0.952913, 2.15689, 4.50826, 19.0169, 19.0169, 19.0169, 19.0169, 19.0169, 3.40965, 2.49336, 4.1028, 2.89882, 3.59197, 3.59197, 3.81511, 5.20141, 19.0169, 19.0169, 5.20141, 19.0169, 19.0169, 19.0169, 19.0169, 4.50826, 19.0169, 19.0169, 19.0169, 19.0169, 19.0169, 19.0169
5, 3, -2.12715, -2.09023, -1.94303, -1.57201, -1.07989, -0.427433, 0.126575, 0.727977, 2.29919, 3.81902, 5.76493, 4.15549, 2.36373, 1.37048, 0.952745, 1.0828, 1.34609, 1.60605, 2.29919, 3.68549, 4.66632, 4.66632, 5.07178, 5.07178, 19.5804, 5.76493, 3.56771, 5.07178, 5.76493, 4.37864, 19.5804, 19.5804, 19.5804, 19.5804, 19.5804, 19.5804
6, 1, -3.35245, -1.57599, -0.105956, 0.659633, 1.27793, 1.57204, 2.02035, 2.62649, 3.11896, 3.7251, 4.53603, 2.76532, 2.59012, 4.21757, 3.90742, 4.41825, 6.61547, 6.61547, 20.431, 20.431, 20.431, 20.431, 6.61547, 6.61547, 6.61547, 20.431, 20.431, 6.61547, 20.431, 20.431, 20.431, 20.431, 20.431, 20.431, 20.431, 20.431
6, 2, -2.42077, -2.26755, -1.93057, -1.38339, -0.703256, 0.312665, 1.13798, 2.40168, 3.09482, 5.65977, 4.96663, 19.4753, 4.96663, 3.71386, 3.09482, 0.434026, 2.22579, 2.36394, 3.71386, 4.56116, 5.65977, 5.65977, 19.4753, 19.4753, 5.65977, 19.4753, 19.4753, 19.4753, 5.65977, 4.96663, 5.65977, 19.4753, 5.65977, 19.4753, 19.4753, 19.4753
6, 3, -2.43831, -2.1709, -1.78087, -1.31441, -0.685707, -0.306842, 0.391713, 1.21191, 1.90014, 2.3056, 2.3056, 2.27662, 1.68883, 1.22679, 1.16382, 1.33215, 1.82463, 2.91419, 3.63474, 4.32789, 5.4265, 5.4265, 20.3406, 6.52511, 5.13882, 5.13882, 4.12722, 5.4265, 20.3406, 6.52511, 20.3406, 20.3406, 20.3406, 20.3406, 20.3406, 20.3406
7, 1, -3.36234, -1.57852, -0.103369, 0.83983, 1.50733, 1.83373, 2.54458, 2.44279, 2.89363, 3.59951, 4.69813, 3.89578, 3.43444, 3.45641, 4.31864, 5.06585, 5.87678, 5.65364, 7.26308, 6.56993, 21.0786, 7.26308, 21.0786, 5.87678, 7.26308, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786, 21.0786
7, 2, -2.41206, -2.27587, -1.93537, -1.43223, -0.822185, 0.05996, 1.05109, 2.70613, 4.02789, 4.31557, 5.41418, 5.41418, 5.41418, 3.39928, 3.54238, 3.62243, 2.8115, 2.70613, 3.54238, 4.49789, 5.00872, 5.00872, 19.9228, 19.9228, 5.00872, 5.41418, 5.41418, 5.41418, 6.10733, 19.9228, 4.16142, 6.10733, 5.41418, 19.9228, 19.9228, 19.9228
7, 3, -2.49592, -2.21236, -1.77936, -1.20712, -0.62613, -0.0102139, 0.476139, 1.09518, 1.76812, 2.27895, 2.64245, 2.17932, 1.6197, 1.26995, 1.40348, 1.6197, 2.38961, 2.88986, 3.79741, 4.448, 5.32347, 4.85347, 4.85347, 5.54661, 4.53501, 4.85347, 4.63032, 5.14115, 6.23976, 6.23976, 20.7484, 20.7484, 20.7484, 20.7484, 20.7484, 20.7484
8, 1, -3.28012, -1.41075, -0.184941, 0.549181, 1.1309, 1.30915, 1.50621, 1.6327, 1.9942, 1.6327, 1.6327, 1.44851, 1.35065, 1.32554, 1.02147, 1.28505, 1.40284, 2.0438, 3.03029, 3.1256, 3.23096, 3.48228, 3.63643, 4.32958, 3.92411, 19.9368, 19.9368, 5.02272, 19.9368, 19.9368, 19.9368, 6.12133, 6.12133, 19.9368, 19.9368, 19.9368
8, 2, -1.88013, -1.68531, -1.47111, -1.16504, -0.822582, -0.394779, -0.000817327, 0.257877, 0.69233, 0.644474, 0.845664, 1.9851, 4.21869, 4.06454, 3.70786, 3.93101, 2.60925, 2.24925, 1.33762, 0.361476, 0.967025, 0.880551, 0.898462, 0.672912, 0.576728, 1.06881, 0.806443, 0.9167, 0.811953, 0.649158, 0.442105, 0.290138, 0.254708, 0.223552, 0.559411, 1.69296
