AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36, Bin37, Bin38, Bin39, Bin40
4, 3, 0.383689, 0.332955, 0.169368, 0.0570941, -0.0738782, -0.156444, -0.257311, -0.316478, -0.40586, -0.430591, -0.44171, -0.445283, -0.48821, -0.474812, -0.468767, -0.241777, -0.0610359, -0.251192, 0.0895784, 0.107176, 0.170165, 0.314603, 0.458872, 0.989401, 1.61801, 2.97994, 0.801509, 16.1807, 15.8365, 1.78791, 15.3323, 14.935, 14.7909, 13.9622, 14.1658, 13.8605, 13.3615, 13.5728, 11.2214, 13.0132
5, 1, -0.884148, -0.548599, 0.216243, 0.532832, 0.950579, 0.97528, 0.994134, 0.979107, 1.29265, 1.39223, 1.46169, 1.73351, 1.39745, 0.938811, 0.761015, 1.25355, 0.845273, 1.58205, 16.4975, 16.2199, 1.39861, 15.5699, 15.3087, 14.9919, 14.745, 14.4975, 14.1109, 13.8828, 13.5386, 13.3055, 13.0344, 12.6371, 12.493, 11.6643, 11.8679, 11.5625, 11.0635, 11.2749, 8.92351, 10.7152
5, 2, -0.873976, -0.542092, -0.0223127, 0.552813, 0.839334, 1.1821, 1.24939, 1.10483, 1.47956, 1.80099, 1.89992, 1.90005, 1.87699, 3.47248, 1.95491, 1.52545, 2.19332, 16.8326, 1.63216, 16.2687, 1.44737, 0.19368, 1.54192, 15.0407, 14.7938, 14.5463, 14.1596, 13.9316, 13.5874, 13.3543, 13.0831, 12.6858, 12.5418, 11.7131, 11.9167, 11.6113, 11.1123, 11.3236, 8.97227, 10.764
5, 3, -0.268248, -0.426837, -0.162336, 0.110985, 0.175424, 0.362754, 0.183486, 0.653118, 0.581025, 0.529271, 1.06531, 1.00205, 1.07364, 0.944956, 0.967831, 0.384223, 0.300101, 0.872576, 0.521705, 0.93722, 0.912279, 1.67349, 0.313683, 1.78867, 0.848667, 1.2943, 14.7231, 14.4951, 14.1509, 13.9178, 13.6466, 13.2493, 13.1053, 12.2766, 12.4802, 12.1748, 11.6758, 11.8871, 9.53579, 11.3275
6, 1, 0.08428, 0.207258, 0.126957, 0.0473126, -0.0977948, -0.168264, -0.19954, -0.129411, -0.208306, -0.188361, -0.23728, -0.235865, -0.0946381, -0.269639, -0.157392, -0.049951, 0.41553, 0.182671, 0.648326, 0.534997, 0.61014, 1.01995, 0.653398, 0.44199, 1.29374, 0.535404, 1.75817, 15.3456, 15.0014, 14.7683, 14.4972, 14.0999, 13.9558, 13.1271, 13.3307, 13.0254, 12.5264, 12.7377, 10.3863, 12.1781
6, 2, 0.288799, 0.2295, 0.0607391, -0.024, -0.113574, -0.129371, -0.228944, -0.254885, -0.197777, -0.276981, -0.256679, -0.141997, -0.193443, -0.171802, -0.25594, -0.111132, -0.22, 0.00973313, 0.244697, 0.608919, -0.234332, 0.469722, 2.00029, 0.584904, 0.338044, 0.495997, 14.618, 0.574433, 14.0457, 13.8126, 13.5415, 13.1442, 13.0001, 12.1714, 12.375, 12.0697, 11.5707, 11.782, 9.43063, 11.2224
6, 3, 0.544457, 0.530659, 0.370032, 0.240023, 0.00775112, -0.090273, -0.165678, -0.348424, -0.487074, -0.631841, -0.754727, -0.866417, -0.830135, -0.927405, -0.919666, -1.02205, -0.909823, -0.863199, -0.935958, -0.950545, -0.646654, -0.805005, -0.600112, -0.495667, 0.222554, 0.445045, 0.281521, 0.0534774, 1.09555, 0.862457, 0.591304, 14.0095, 13.8655, 13.0368, -0.57513, 12.935, 12.436, 12.6473, 10.296, 12.0877
7, 1, 0.212382, 0.215061, 0.0903067, -0.0504139, -0.111324, -0.13737, -0.155829, -0.218573, -0.222984, -0.212046, -0.211336, -0.157319, -0.209345, -0.116588, -0.119734, -0.104881, -0.0354762, 0.0815608, 0.148049, 0.210743, 0.043302, 0.338425, 0.236294, 0.721871, 1.09405, 0.713007, 1.71263, 1.07912, 1.14037, 15.4159, 15.1448, 14.7475, 14.6034, 13.7747, 13.9783, 13.673, 13.174, 13.3853, 11.0339, 12.8257
7, 2, 0.324663, 0.302087, 0.130163, 0.0754011, -0.0334472, -0.145083, -0.23757, -0.259311, -0.357745, -0.491755, -0.439353, -0.449716, -0.322014, -0.375189, -0.243116, -0.309466, -0.279486, -0.420777, -0.0768763, -0.137444, -0.285764, 0.763131, 1.06155, 0.521638, 1.19107, 15.4522, 0.556889, 1.02199, 0.677771, 14.2602, 13.989, 13.5917, 13.4477, 12.619, -0.992909, 12.5172, 12.0182, 12.2295, 9.87819, 11.6699
7, 3, 0.517636, 0.521062, 0.345703, 0.242816, 0.0708019, -0.0613737, -0.205922, -0.384547, -0.487496, -0.576192, -0.684165, -0.783519, -0.803838, -0.927249, -0.967554, -0.986174, -1.00002, -1.05049, -1.01419, -1.20443, -1.01078, -0.896199, -0.820923, -0.178842, -0.425702, -0.24577, -0.121612, 0.0558097, 0.810201, -0.11604, -0.0995111, 0.6018, 14.2733, 13.4446, 13.6482, 13.3428, 12.8438, 13.0551, 10.7038, 12.4955
8, 1, -0.710069, -0.541609, -0.260782, 0.185129, 0.631252, 0.847305, 1.31158, 1.83413, 1.95765, 2.65638, 2.91993, 3.39534, 2.87696, 3.29379, 4.82074, 4.52482, 18.0274, 17.7525, 17.4662, 17.1886, 16.876, 16.5386, 16.2774, 15.9606, 15.7137, 15.4662, 15.0795, 14.8515, 14.5073, 14.2742, 14.003, 13.6057, 13.4617, 12.633, 12.8366, 12.5312, 12.0322, 12.2435, 9.89219, 11.6839
8, 2, -0.945605, -0.556901, -0.0994093, 0.519635, 1.18864, 1.55421, 1.64991, 1.99725, 2.18324, 2.67903, 2.38618, 2.22358, 2.9484, 2.57677, 4.01671, 4.41393, 17.9165, 17.6417, 17.3553, 17.0777, 16.7651, 16.4277, 16.1665, 15.8497, 15.6028, 15.3553, 14.9687, 14.7406, 14.3964, 14.1633, 13.8922, 13.4949, 13.3508, 12.5221, 12.7257, 12.4203, 11.9213, 12.1327, 9.78131, 11.573
8, 3, -0.124692, -0.218485, -0.258815, -0.21445, -0.165369, 0.00226371, 0.18594, 0.396684, 0.832968, 1.13571, 1.47684, 1.84522, 2.40776, 2.97582, 3.51179, 4.00432, 4.60765, 19.5346, 19.2483, 18.9707, 18.658, 18.3206, 18.0594, 17.7427, 17.4958, 17.2483, 16.8616, 16.6336, 16.2894, 16.0563, 15.7851, 15.3878, 15.2438, 14.4151, 14.6187, 14.3133, 13.8143, 14.0256, 11.6743, 13.466
9, 1, 0.384167, 0.245357, 0.10764, -0.0221318, -0.0890427, -0.117593, -0.278659, -0.296667, -0.271668, -0.402142, -0.428501, -0.284428, -0.213897, -0.311524, -0.148887, -0.0393474, 0.186685, 0.171374, -0.0379982, 0.600661, 0.0256732, -0.049362, -0.0874145, 0.0658203, 1.4284, 0.0822737, 0.794218, 14.3817, 14.0375, -0.0111405, -0.282293, 13.1359, -0.823634, 12.1632, 12.3668, 12.0614, 11.5624, 11.7737, 9.42237, 11.2141
