AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
4, 2, 0.165985, 1.02344, 1.52243, 1.79069, 1.4112, 1.95774, 1.35991, 0.954442, 0.312589, -0.648306, -1.45849, -1.485, -1.43737, -1.4495, -1.35809, -1.07371, -0.731956, 0.0381518, 3.66249, -1.76246, -0.627967, 0.505492, 1.31112, 0.954442, 0.642068, 1.17759, 1.46527, 1.13676, 1.02344, 1.0598, 0.295197, -0.864716, -2.04296, -2.53599, -2.40825, -2.37776
4, 3, -1.47229, -0.616539, -0.0509051, 0.0395878, 0.0462176, 0.383133, 0.457241, 0.392494, 0.277152, -0.268804, -0.684998, -0.837165, -0.546729, -0.60041, -0.587551, -0.396248, -0.122711, -0.172036, 5.05907, 5.46454, 19.9732, 19.9732, 19.9732, 6.15768, 19.9732, 19.9732, 6.15768, 19.9732, 6.15768, 4.77139, 3.96046, 1.387, -0.533157, 0.0330016, 1.28249, 1.93818
5, 1, -0.30804, 0.967028, 1.71424, 2.30203, 3.21832, 3.91147, 17.727, 2.52517, 17.727, 2.30203, 2.81286, 1.96556, 1.20342, 1.0211, 1.60888, 1.51357, 1.20342, 1.60888, 17.727, 0.733413, 1.96556, 3.91147, 17.727, 3.91147, 3.91147, 3.21832, 3.91147, 3.91147, 17.727, 2.81286, 17.727, 2.11971, 0.51027, 0.47748, 0.820425, 0.61563
5, 2, 0.41621, 1.51482, 1.60183, 2.05382, 2.39029, 2.90112, 2.61343, 1.51482, 1.43478, 0.362142, -0.454619, -1.16506, -1.80239, -1.65626, -1.59869, -1.42081, -1.26813, -0.595391, 17.8152, 0.215539, 1.8025, 2.39029, 2.39029, 2.61343, 3.99973, 2.90112, 3.99973, 3.99973, 3.99973, 2.05382, 1.29168, 0.310849, -0.56462, -0.820553, -0.753862, -1.05652
5, 3, -1.06301, -0.0746745, 0.336833, 0.559976, 0.582966, 0.942969, 0.733248, 0.847659, 0.582966, 0.452346, 0.154511, -0.583088, -0.96904, -1.26531, -1.14477, -1.22418, -1.00769, -0.347182, 18.1597, 2.95787, 3.24555, 3.65102, 3.65102, 4.34417, 4.34417, 4.34417, 4.34417, 4.34417, 3.24555, 1.70511, 0.201031, -1.74261, -3.83503, -3.61371, -2.22391, -1.42415
6, 1, -0.19069, 1.8225, 2.05208, 2.54163, 3.00116, 3.00116, 3.00116, 3.18348, 3.87663, 3.87663, 3.54015, 2.39502, 1.9597, 1.44301, 1.28137, 1.79718, 2.49033, 3.18348, 5.48606, 2.92111, 4.79292, 4.38745, 5.48606, 5.48606, 5.48606, 4.38745, 4.38745, 4.79292, 19.3016, 19.3016, 4.38745, 2.54163, 1.51577, 1.2094, 1.32718, 1.84848
6, 2, 0.707267, 1.73689, 2.04704, 1.87999, 2.14235, 2.49903, 2.14235, 1.87999, 1.4492, 0.834018, -0.209024, -1.10802, -1.79923, -2.05033, -1.82794, -1.39571, -0.630238, 0.834018, 4.44494, 0.707267, 1.73689, 3.34632, 2.36549, 2.65318, 2.49903, 2.49903, 2.49903, 2.24771, 2.24771, 2.14235, 1.18684, -0.119412, -1.41869, -1.72048, -1.58334, -1.6971
6, 3, -1.42653, -0.23604, 0.350074, 0.298781, 0.388393, 0.521925, 0.740614, 0.870976, 1.02092, 0.858397, 0.539943, -0.017072, -0.748538, -1.11046, -1.21163, -1.15651, -0.620363, 0.396236, 19.0559, 3.63099, 5.24042, 4.14181, 5.24042, 4.14181, 4.54728, 4.54728, 4.54728, 3.63099, 3.29451, 1.94459, 0.305949, -1.61604, -3.64944, -3.39828, -2.11649, -1.32202
7, 1, -0.0126131, 1.99621, 2.63052, 3.05037, 2.96699, 3.78797, 3.70096, 3.62092, 4.23996, 3.70096, 3.70096, 2.4482, 1.92319, 1.51304, 1.54147, 1.86838, 2.31466, 3.98864, 20.0014, 3.54681, 4.39411, 4.79957, 5.49272, 20.0014, 5.49272, 5.49272, 6.18587, 20.0014, 5.08725, 4.79957, 4.57643, 2.72013, 1.47634, 1.48539, 1.73152, 2.25404
7, 2, 0.879611, 2.86061, 2.54216, 2.99414, 2.10684, 2.63747, 2.74283, 2.63747, 1.50607, 0.781171, -0.24173, -1.17363, -1.82036, -2.08992, -1.86788, -1.40031, -0.411804, 0.720546, 18.7556, 0.932721, 2.232, 2.54216, 2.16747, 2.86061, 1.94432, 2.16747, 2.54216, 2.74283, 2.232, 1.22648, 0.781171, -0.258443, -1.63223, -1.94443, -1.85117, -1.83074
