AA, SS, Bin1, Bin2, Bin3, Bin4, Bin5, Bin6, Bin7, Bin8, Bin9, Bin10, Bin11, Bin12, Bin13, Bin14, Bin15, Bin16, Bin17, Bin18, Bin19, Bin20, Bin21, Bin22, Bin23, Bin24, Bin25, Bin26, Bin27, Bin28, Bin29, Bin30, Bin31, Bin32, Bin33, Bin34, Bin35, Bin36
9, 3, 0.685989, 0.0843268, -0.361075, -0.551313, -0.881228, -0.985384, -0.948565, -0.852363, -1.02708, -1.13487, -0.638831, -0.670128, -0.737073, -0.501045, -0.147466, -0.195886, 0.148074, 0.139485, 0.196974, 0.268543, 0.482813, -0.0110776, 0.193889, 0.569149, 0.19691, -0.609506, -0.550472, -0.465054, 0.0757274, -0.177372, 0.373318, 0.567068, 1.04485, 2.76325, 3.39031, 16.5026
10, 1, -0.5189, 0.393559, 1.03498, 1.16782, 0.878559, 1.66726, 1.94799, 1.59425, 2.17471, 1.59326, 1.57739, 1.47716, 1.18117, 1.24738, 0.888827, 0.813596, 0.394306, 0.714531, 0.961946, 0.856812, 0.816301, 0.804248, 16.3288, 16.0109, 2.11085, 2.11536, 15.9899, 16.1807, 16.6161, 16.8048, 17.1144, 17.4752, 17.6906, 17.7996, 17.7335, 17.0302
10, 2, -0.0993519, -0.134096, -0.116547, -0.24795, 0.661776, 1.08801, 0.0989151, 0.557169, 1.73106, 1.01448, 0.90583, 0.893408, 0.625647, 0.769057, 0.0727564, 0.154288, 0.414383, 0.356004, 0.60495, 1.35858, 2.43475, 2.07439, 1.58621, 16.1824, 2.28238, 2.28689, 0.959631, 2.5367, 2.27898, 2.06225, 0.425864, 0.653137, 4.04661, 4.15557, 17.905, 17.2018
10, 3, 0.395177, -0.0373733, -0.366317, -0.511904, -0.593979, -0.452631, -0.324597, -0.136006, -0.340182, -0.277177, -0.41319, -0.585429, -0.404922, -0.48441, -0.457954, -0.318016, -0.0282493, -0.116054, 0.0619263, 0.00331232, 0.257041, 1.16714, 1.37211, 1.74737, 0.564202, 1.66733, 15.5419, 0.530846, 0.966267, 0.749535, 0.771381, 1.13219, 17.2426, 17.3515, 17.2854, 16.5822
11, 1, -0.483559, 0.206046, 0.785197, 1.03832, 1.50116, 1.57909, 1.94643, 2.06682, 1.57037, 1.95358, 1.75902, 2.06566, 1.52219, 1.44423, 1.23694, 1.04876, 0.641019, 0.84708, 0.790091, 0.736658, 1.31639, 2.97093, 2.48275, 16.6735, 16.589, 16.5935, 2.837, 16.8433, 17.2787, 17.4674, 17.777, 18.1378, 18.3532, 18.4622, 18.3961, 17.6928
11, 2, 0.0115056, -0.300902, -0.18877, 0.101823, 0.451391, 0.629649, 0.695461, 0.686263, 0.8427, 0.592257, 0.666, 0.496635, 0.226546, 0.36392, 0.437349, 0.232864, -0.143531, 0.228836, 0.0834594, 0.735575, 1.37822, 1.51863, 1.94674, 0.935711, 0.158007, 1.14335, 1.20238, 2.49177, 2.23405, 0.631022, 0.652868, 0.841822, 2.39224, 17.9262, 17.8601, 17.1568
11, 3, 0.509655, -0.0575317, -0.207917, -0.353861, -0.526393, -0.541758, -0.554378, -0.493714, -0.45971, -0.615642, -0.566818, -0.6769, -0.831116, -0.695121, -0.415515, -0.538421, -0.324038, -0.752831, -0.698011, 0.322663, 1.03592, 0.624271, 0.279192, 0.223669, 0.495787, 0.654452, 0.559335, 0.750113, 1.18553, 1.93388, 0.297501, 1.28246, 3.51278, 18.1304, 18.0643, 17.3611
12, 1, -0.497965, 0.173953, 0.80411, 1.36426, 1.53811, 1.64472, 1.95331, 1.87442, 2.53671, 2.11816, 2.79543, 2.7583, 2.27937, 2.21426, 1.60681, 1.25828, 1.20899, 1.04155, 0.926445, 0.590199, 0.350801, 1.64867, 2.76993, 2.45204, 2.36748, 16.1875, 2.43103, 16.4373, 16.8727, 17.0615, 2.86235, 3.9163, 4.13172, 18.0562, 17.9901, 17.2869
12, 2, -0.0101297, -0.319879, -0.171271, 0.12107, 0.731676, 1.19673, 1.12712, 1.26692, 1.02784, 0.807937, 1.01521, 1.05218, 0.844772, 0.692764, 0.232769, 0.158518, -0.098053, -0.359764, 0.016372, 0.873091, 0.579547, 1.11016, 0.0623647, 1.69039, 1.60583, 0.224051, 1.66938, 1.86016, 1.60243, 2.48431, 0.491255, 0.95742, 0.374333, 2.38041, 3.41293, 16.5252
12, 3, 0.446474, -0.0194833, -0.205544, -0.285762, -0.400548, -0.577502, -0.615871, -0.819922, -0.527616, -0.539315, -0.74102, -0.70794, -0.569459, -0.484135, -0.453459, -0.347537, -0.26158, -0.157866, -0.562616, -0.909566, -0.245438, -0.240606, 0.13621, -0.181676, 0.0214486, 0.313645, 0.172008, 0.458097, 0.251664, 0.745779, 0.228628, 0.391607, 1.01249, 2.30011, 2.70402, 2.91709
13, 1, -0.491346, 0.177284, 0.974426, 1.34414, 1.05257, 1.47492, 1.95737, 1.63764, 1.99918, 1.86134, 1.55779, 2.17012, 1.69565, 1.41605, 1.26995, 1.19768, 0.928638, 0.862317, 0.84663, 0.776587, 0.678918, 2.2281, 15.5554, 15.2375, 15.153, 15.1575, 15.2165, 15.4073, 15.8427, 16.0315, 16.341, 16.7018, 16.9172, 17.0262, 16.9601, 16.2569
13, 2, 0.154309, -0.289606, -0.29479, -0.233113, 0.453686, 0.664997, 0.370892, 0.84205, 1.39898, 0.28344, 0.499373, 0.339634, 0.18921, 1.08345, 0.358216, 0.237475, 0.280757, -0.714741, -1.22652, 0.907756, 0.571195, 1.53259, 14.8599, 0.726524, 0.641967, 0.646482, 14.521, 0.203146, 15.1472, 0.421836, 0.0382166, 0.24487, 1.01991, 2.51516, 16.2646, 15.5614
13, 3, 0.565128, 0.00406349, -0.334794, -0.298531, -0.348659, -0.689801, -0.722413, -0.870295, -1.0553, -1.216, -0.998556, -0.507512, -0.685646, -0.644899, -0.282567, -0.33974, -0.218923, -0.0377553, -0.126851, 0.0957021, 0.857753, 0.432855, 0.232357, 0.319935, 0.235378, -0.165573, -1.20515, 0.0842393, 0.925126, 1.80701, 1.01792, 0.531428, 1.30647, 1.70311, 2.73563, 15.8479
14, 1, -0.360299, 0.125662, 0.586356, 0.711943, 0.922993, 1.01502, 1.16193, 0.722137, 0.0782652, 0.270782, 0.729006, 1.07019, 1.17108, 0.486337, 0.680839, 0.772871, 0.554951, 0.490272, -0.307009, -0.372137, 0.820696, 1.63899, 1.55628, 15.747, 15.6625, 1.85149, 15.726, 15.9168, 16.3522, 16.541, 16.8505, 17.2113, 17.4267, 3.72017, 17.4696, 16.7664
14, 2, 0.241482, -0.332857, -0.624214, -0.298484, 0.420561, 0.857585, 1.04432, 1.00563, 0.943231, 0.610169, 0.130463, -0.261802, 0.142554, 0.24421, 0.284653, 0.298297, 0.633818, 0.428897, 0.399068, 0.705097, 0.948354, 1.2166, 0.505279, 0.698218, 1.71227, 0.330494, -0.30362, -0.230625, 0.792583, 0.511313, 0.703058, 0.370715, 0.911559, 2.48685, 17.3349, 16.6317
14, 3, 0.712448, 0.129545, -0.368645, -0.572261, -0.80698, -0.983462, -0.959815, -0.963908, -0.914757, -1.00079, -1.23602, -0.845258, -0.661924, -0.488761, -0.485075, -0.237908, -0.0825321, 0.0492615, 0.409433, 0.562994, 0.726208, 0.445892, 0.0754942, 0.450755, 15.568, -0.188904, 0.717428, -0.0726233, 1.34363, 0.839213, 0.542605, 1.35539, 1.72497, 17.4412, 17.3751, 16.6719
15, 1, -0.380781, -0.0793234, 0.771301, 1.40668, 1.5133, 1.87461, 2.73176, 1.66759, 1.88805, 1.74191, 1.92671, 2.08146, 1.8639, 1.40066, 1.38628, 1.08655, 0.24929, -0.442738, 0.000150572, 0.298212, 0.271805, -0.0577822, 0.434866, 15.0311, 14.9465, 14.9511, 15.0101, 1.38536, 15.6363, 2.00952, 16.1346, 1.58124, 2.89527, 16.8197, 16.7536, 16.0504
15, 2, -0.252149, -0.170412, 0.399053, 1.33121, 1.57598, 1.33115, 1.00268, 1.03712, 1.36294, 2.00526, 1.70171, 2.02636, 1.14642, 0.824262, 0.686818, 0.273755, -0.381179, -0.537688, -0.119492, -0.332257, 15.4493, 0.985726, -0.195602, 13.9952, 13.9106, 13.9151, 13.9742, 14.1649, 14.6004, 14.7891, 1.28311, -0.55331, 0.473041, 15.7838, 15.7177, 15.0145
15, 3, 0.104839, -0.143423, 0.0629826, 0.329557, 0.373493, 0.300389, 0.30009, 0.117623, 0.0338935, 0.153543, 0.222998, 0.167238, -0.123714, -0.149005, -0.481368, -0.587167, -0.786479, -0.860507, -0.765881, -0.687169, 0.044045, -0.340181, -0.153907, 0.115993, 0.660044, 0.952241, 0.500449, 1.8952, 1.23201, 0.573444, 0.526297, 0.574727, 0.159915, 1.61695, 3.85344, 3.84336
